id;premium;name;department;has_test;response_letter_required;area;salary;type;address;response_url;sort_point_distance;published_at;created_at;archived;apply_alternate_url;insider_interview;url;adv_response_url;alternate_url;relations;employer;snippet;contacts;schedule;working_days;working_time_intervals;working_time_modes;accept_temporary;professional_roles;accept_incomplete_resumes
75692486;False;Backend-разработчик на Python;;False;False;{'id': '2492', 'name': 'Баку', 'url': 'https://api.hh.ru/areas/2492'};{'from': None, 'to': 4125, 'currency': 'USD', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-11T16:29:17+0300;2023-01-11T16:29:17+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75692486;;https://api.hh.ru/vacancies/75692486?host=hh.ru;https://api.hh.ru/vacancies/75692486/adv_response?host=hh.ru;https://hh.ru/vacancy/75692486;[];{'id': '1369101', 'name': 'Мурманцев Илья Александрович', 'url': 'https://api.hh.ru/employers/1369101', 'alternate_url': 'https://hh.ru/employer/1369101', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/37051.png', '240': 'https://hhcdn.ru/employer-logo/950448.png', '90': 'https://hhcdn.ru/employer-logo/950447.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1369101', 'trusted': True};{'requirement': 'Работа с <highlighttext>Python</highlighttext> 3.7 + asyncio не менее трех лет. Знание английского на уровне чтения технической документации. ', 'responsibility': 'Полная занятость, гибкий график. Работа над продуктом. Компания из США, проект базируется в Польше. Команда распределенная: в России, Польше, Казахстане...'};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
73582618;False;Разработчик Python;;False;False;{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'};;{'id': 'open', 'name': 'Открытая'};;;;2023-01-14T14:36:29+0300;2023-01-14T14:36:29+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=73582618;;https://api.hh.ru/vacancies/73582618?host=hh.ru;https://api.hh.ru/vacancies/73582618/adv_response?host=hh.ru;https://hh.ru/vacancy/73582618;[];{'id': '20986', 'name': 'АЛИДИ, Группа компаний', 'url': 'https://api.hh.ru/employers/20986', 'alternate_url': 'https://hh.ru/employer/20986', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/227706.jpg', '240': 'https://hhcdn.ru/employer-logo/1063242.jpeg', '90': 'https://hhcdn.ru/employer-logo/1063241.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=20986', 'trusted': True};{'requirement': 'Знание <highlighttext>Python</highlighttext> 3 на уровне Middle-разработчика или выше. Знание T-SQL (базовый уровень или выше). Опыт работы с реляционными...', 'responsibility': 'Автоматизация отчетности контрагентам. Оркестрация ETL процессов в Apache Airflow и SQL Server.'};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75792620;False;Разработчик Python;;False;False;{'id': '1002', 'name': 'Минск', 'url': 'https://api.hh.ru/areas/1002'};;{'id': 'open', 'name': 'Открытая'};{'city': 'Москва', 'street': 'Шелепихинская набережная', 'building': '34к1', 'description': None, 'lat': 55.76132, 'lng': 37.512505, 'raw': 'Москва, Шелепихинская набережная, 34к1', 'metro': {'station_name': 'Шелепиха', 'line_name': 'Большая кольцевая линия', 'station_id': '97.602', 'line_id': '97', 'lat': 55.75723, 'lng': 37.52571}, 'metro_stations': [{'station_name': 'Шелепиха', 'line_name': 'Большая кольцевая линия', 'station_id': '97.602', 'line_id': '97', 'lat': 55.75723, 'lng': 37.52571}], 'id': '2827597'};;;2023-01-13T17:44:56+0300;2023-01-13T17:44:56+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75792620;;https://api.hh.ru/vacancies/75792620?host=hh.ru;https://api.hh.ru/vacancies/75792620/adv_response?host=hh.ru;https://hh.ru/vacancy/75792620;[];{'id': '3145972', 'name': 'ДЖИ БИ СИ ТИМ', 'url': 'https://api.hh.ru/employers/3145972', 'alternate_url': 'https://hh.ru/employer/3145972', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3043364.jpeg', '240': 'https://hhcdn.ru/employer-logo/3043365.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/650554.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3145972', 'trusted': True};{'requirement': '...на <highlighttext>Python</highlighttext>. Опыт работы с CRM-системой Odoo - от года. Знания СУБД PostgreSQL. Опыт работы с django или другим <highlighttext>python</highlighttext>...', 'responsibility': 'Разработка CRM системы на платформе Odoo.'};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75576380;False;Junior Python разработчик;;False;False;{'id': '19', 'name': 'Брянск', 'url': 'https://api.hh.ru/areas/19'};{'from': 25000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Брянск', 'street': 'улица Дуки', 'building': '69', 'description': None, 'lat': 53.267012, 'lng': 34.355385, 'raw': 'Брянск, улица Дуки, 69', 'metro': None, 'metro_stations': [], 'id': '3547800'};;;2023-01-12T17:30:29+0300;2023-01-12T17:30:29+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75576380;;https://api.hh.ru/vacancies/75576380?host=hh.ru;https://api.hh.ru/vacancies/75576380/adv_response?host=hh.ru;https://hh.ru/vacancy/75576380;[];{'id': '4300631', 'name': 'Kvando Technologies', 'url': 'https://api.hh.ru/employers/4300631', 'alternate_url': 'https://hh.ru/employer/4300631', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5608428.png', '240': 'https://hhcdn.ru/employer-logo/5608429.png', 'original': 'https://hhcdn.ru/employer-logo-original/996908.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4300631', 'trusted': True};{'requirement': 'Уверенное знание <highlighttext>Python</highlighttext>. Умение писать читабельный и оптимальный код. Понимание принципов ООП. Знание основных паттернов программирования. Будет плюсом, если есть...', 'responsibility': 'Разработка web-проектов на Flask, Django. Разработка парсеров, чат-ботов.'};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75609043;False;Разработчик Python;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};;{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': '10-я Красноармейская улица', 'building': '22', 'description': None, 'lat': 59.912017, 'lng': 30.295117, 'raw': 'Санкт-Петербург, 10-я Красноармейская улица, 22', 'metro': {'station_name': 'Балтийская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.203', 'line_id': '14', 'lat': 59.907211, 'lng': 30.299578}, 'metro_stations': [{'station_name': 'Балтийская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.203', 'line_id': '14', 'lat': 59.907211, 'lng': 30.299578}], 'id': '153213'};;;2023-01-13T16:26:25+0300;2023-01-13T16:26:25+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75609043;;https://api.hh.ru/vacancies/75609043?host=hh.ru;https://api.hh.ru/vacancies/75609043/adv_response?host=hh.ru;https://hh.ru/vacancy/75609043;[];{'id': '46529', 'name': 'Балтийский лизинг, группа компаний', 'url': 'https://api.hh.ru/employers/46529', 'alternate_url': 'https://hh.ru/employer/46529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2036307.jpeg', '90': 'https://hhcdn.ru/employer-logo/2036306.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/398513.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=46529', 'trusted': True};{'requirement': 'Опыт разработки с использованием <highlighttext>Python</highlighttext> от 1 года. - Понимание принципов клиент-серверного взаимодействия. - Опыт работы с git. - Опыт работы с...', 'responsibility': 'Проектирование и разработка ИС. - Участие в крупных долгосрочных проектах по внедрению, разработке или развитию ИС.'};;{'id': 'flexible', 'name': 'Гибкий график'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
74736547;False;Data Analyst (Remote);;False;False;{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'};{'from': 3000, 'to': 4000, 'currency': 'USD', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-14T21:23:27+0300;2023-01-14T21:23:27+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=74736547;;https://api.hh.ru/vacancies/74736547?host=hh.ru;https://api.hh.ru/vacancies/74736547/adv_response?host=hh.ru;https://hh.ru/vacancy/74736547;[];{'id': '851716', 'name': 'Novakid Inc', 'url': 'https://api.hh.ru/employers/851716', 'alternate_url': 'https://hh.ru/employer/851716', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1014785.png', '90': 'https://hhcdn.ru/employer-logo/5679908.png', '240': 'https://hhcdn.ru/employer-logo/5679909.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=851716', 'trusted': True};{'requirement': '3+ лет опыта. Знание <highlighttext>Python</highlighttext>/R и соответствующих фреймворков для работы с данными (предпочтительно <highlighttext>Python</highlighttext>, бекенд на нем). ', 'responsibility': 'Участвовать в разработке, внедрении и поддержке data-driven процессов в продуктовых командах. Разрабатывать и поддерживать дашборды и системы метрик. '};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75787668;False;Программист Python;;False;False;{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'};;{'id': 'open', 'name': 'Открытая'};{'city': 'Тюмень', 'street': 'Первомайская улица', 'building': '40', 'description': None, 'lat': 57.150773, 'lng': 65.529073, 'raw': 'Тюмень, Первомайская улица, 40', 'metro': None, 'metro_stations': [], 'id': '616385'};;;2023-01-13T16:10:40+0300;2023-01-13T16:10:40+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75787668;;https://api.hh.ru/vacancies/75787668?host=hh.ru;https://api.hh.ru/vacancies/75787668/adv_response?host=hh.ru;https://hh.ru/vacancy/75787668;[];{'id': '1234864', 'name': 'Тюменский расчетно-информационный центр', 'url': 'https://api.hh.ru/employers/1234864', 'alternate_url': 'https://hh.ru/employer/1234864', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1691307.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/312235.jpg', '90': 'https://hhcdn.ru/employer-logo/1691306.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1234864', 'trusted': True};{'requirement': 'Обязательно: Знание синтаксиса языка <highlighttext>Python</highlighttext>. Базовые знания принципов работы Web. Желание работать в команде и развиваться. Приветствуется: Навыки работы с...', 'responsibility': 'Разработка бизнес-системы с использованием веб-технологий Автоматизация сервисов с большим количеством пользователей. Дружелюбная команда с юмором, готовая поддержать.'};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
73578267;False;Python (Django) Backend developer;;False;False;{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'};{'from': None, 'to': 400000, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-14T13:29:26+0300;2023-01-14T13:29:26+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=73578267;;https://api.hh.ru/vacancies/73578267?host=hh.ru;https://api.hh.ru/vacancies/73578267/adv_response?host=hh.ru;https://hh.ru/vacancy/73578267;[];{'id': '598471', 'name': 'evrone.ru', 'url': 'https://api.hh.ru/employers/598471', 'alternate_url': 'https://hh.ru/employer/598471', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/479584.png', '240': 'https://hhcdn.ru/employer-logo/2360189.png', '90': 'https://hhcdn.ru/employer-logo/2360188.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=598471', 'trusted': True};{'requirement': 'Опыт коммерческой веб-разработки от 3-х лет. Владение ООП как в теории, так и на практике (SOLID, DRY, KISS...', 'responsibility': 'HR-интервью. Техническое интервью с Evrone. Алгоритмическая сессия. Техническое собеседование с проектной командой.'};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75696668;False;Python разработчик в Yandex Pay;;False;False;{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'};;{'id': 'open', 'name': 'Открытая'};;;;2023-01-14T17:51:26+0300;2023-01-14T17:51:26+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75696668;;https://api.hh.ru/vacancies/75696668?host=hh.ru;https://api.hh.ru/vacancies/75696668/adv_response?host=hh.ru;https://hh.ru/vacancy/75696668;[];{'id': '1740', 'name': 'Яндекс', 'url': 'https://api.hh.ru/employers/1740', 'alternate_url': 'https://hh.ru/employer/1740', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3790847.png', '240': 'https://hhcdn.ru/employer-logo/3790848.png', 'original': 'https://hhcdn.ru/employer-logo-original/837491.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1740', 'trusted': True};{'requirement': 'Уверенно программируете на любом популярном объектно-ориентированном языке (<highlighttext>Python</highlighttext>, C++, Java и т. п., желательно <highlighttext>Python</highlighttext>). Тестировали собственный код.', 'responsibility': 'Пишем на <highlighttext>Python</highlighttext> 3 и немного на Go, храним данные в PostgreSQL, покрываем всё тестами и часто релизим через CI...'};;{'id': 'flexible', 'name': 'Гибкий график'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75788857;False;Аналитик данных (Junior\Middle);;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};;{'id': 'open', 'name': 'Открытая'};;;;2023-01-13T16:24:42+0300;2023-01-13T16:24:42+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75788857;;https://api.hh.ru/vacancies/75788857?host=hh.ru;https://api.hh.ru/vacancies/75788857/adv_response?host=hh.ru;https://hh.ru/vacancy/75788857;[];{'id': '3106292', 'name': 'Эксбо Север', 'url': 'https://api.hh.ru/employers/3106292', 'alternate_url': 'https://hh.ru/employer/3106292', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4280164.jpeg', '240': 'https://hhcdn.ru/employer-logo/4280165.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/959911.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3106292', 'trusted': True};{'requirement': 'Опыт работы с популярными библиотеками языка <highlighttext>python</highlighttext>: pandas, numpy, plotly(или любая другая библиотека для визуализации), scipy и т.п. (', 'responsibility': 'Написание и поддержка скриптов автоматизации сбора и обработки данных. Анализ игровой экономики, баланса, поведения игроков. Построение экспериментов и анализ результатов. '};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '10', 'name': 'Аналитик'}];False
74352950;False;Junior Python Developer / Data Engineer;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};;{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Ленинский проспект', 'building': '160', 'description': None, 'lat': 59.852384, 'lng': 30.301055, 'raw': 'Санкт-Петербург, Ленинский проспект, 160', 'metro': {'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}, 'metro_stations': [{'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}], 'id': '1456550'};;;2023-01-12T16:39:41+0300;2023-01-12T16:39:41+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=74352950;;https://api.hh.ru/vacancies/74352950?host=hh.ru;https://api.hh.ru/vacancies/74352950/adv_response?host=hh.ru;https://hh.ru/vacancy/74352950;[];{'id': '2101345', 'name': 'Smart Design', 'url': 'https://api.hh.ru/employers/2101345', 'alternate_url': 'https://hh.ru/employer/2101345', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1651863.png', 'original': 'https://hhcdn.ru/employer-logo-original/302372.png', '90': 'https://hhcdn.ru/employer-logo/1651862.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2101345', 'trusted': True};{'requirement': 'Опыт работы с ETL-фреймворками. <highlighttext>Python</highlighttext> Web frameworks (FastAPI / aiohttp / Django / Flask и др.). Умение писать асинхронный код: asyncio. ', 'responsibility': 'Принять участие в построении корпоративного Data Warehouse. Сбор, обработка и анализ большого количества данных. Разработка микросервисов / REST API. '};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75764573;False;Python developer (ML);;False;False;{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'};{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-13T10:16:10+0300;2023-01-13T10:16:10+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75764573;;https://api.hh.ru/vacancies/75764573?host=hh.ru;https://api.hh.ru/vacancies/75764573/adv_response?host=hh.ru;https://hh.ru/vacancy/75764573;[];{'id': '3426626', 'name': 'Skipp.pro', 'url': 'https://api.hh.ru/employers/3426626', 'alternate_url': 'https://hh.ru/employer/3426626', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/799608.png', '90': 'https://hhcdn.ru/employer-logo/3639319.png', '240': 'https://hhcdn.ru/employer-logo/3639320.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3426626', 'trusted': True};{'requirement': 'Уровень Middle (от 2 лет). Опыт в разработке MLOps инструментов/платформ. Опыт разработки ML-моделей с помощью Pytorch/tensorflow. ', 'responsibility': 'Разработка рабочего места исследователя данных в составе MLOps платформы. Разработка системы для автоматического разворачивания jupyter notebooks в Kubernetes. '};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];True;[{'id': '96', 'name': 'Программист, разработчик'}];False
75614449;False;Python developer/Разработчик Python;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};;{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'улица Савушкина', 'building': '83к3', 'description': None, 'lat': 59.984926, 'lng': 30.250174, 'raw': 'Санкт-Петербург, улица Савушкина, 83к3', 'metro': {'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}, 'metro_stations': [{'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}], 'id': '363593'};;;2023-01-13T12:11:44+0300;2023-01-13T12:11:44+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75614449;;https://api.hh.ru/vacancies/75614449?host=hh.ru;https://api.hh.ru/vacancies/75614449/adv_response?host=hh.ru;https://hh.ru/vacancy/75614449;[];{'id': '41138', 'name': 'Internest', 'url': 'https://api.hh.ru/employers/41138', 'alternate_url': 'https://hh.ru/employer/41138', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/506353.png', '240': 'https://hhcdn.ru/employer-logo/506354.png', 'original': 'https://hhcdn.ru/employer-logo-original/223413.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41138', 'trusted': True};{'requirement': 'Опыт программирования на языке <highlighttext>Python</highlighttext>. Понимание систем дистрибуции <highlighttext>Python</highlighttext>-приложений (setuptools, virtualenv, pip). Знание и понимание основных алгоритмов и структур...', 'responsibility': 'Разработка приложений - аналитика, внутренние сервисы, интеграция с внешними системами, веб-приложения для внутреннего и публичного использования. Работа с большими объемами...'};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75625201;False;Python backend developer (Django);;False;False;{'id': '2758', 'name': 'Тбилиси', 'url': 'https://api.hh.ru/areas/2758'};{'from': None, 'to': 300000, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-13T14:09:09+0300;2023-01-13T14:09:09+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75625201;;https://api.hh.ru/vacancies/75625201?host=hh.ru;https://api.hh.ru/vacancies/75625201/adv_response?host=hh.ru;https://hh.ru/vacancy/75625201;[];{'id': '598471', 'name': 'evrone.ru', 'url': 'https://api.hh.ru/employers/598471', 'alternate_url': 'https://hh.ru/employer/598471', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/479584.png', '240': 'https://hhcdn.ru/employer-logo/2360189.png', '90': 'https://hhcdn.ru/employer-logo/2360188.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=598471', 'trusted': True};{'requirement': 'Опыт коммерческой веб-разработки на <highlighttext>Python</highlighttext> от 3-х лет. Владение ООП как в теории, так и на практике. ', 'responsibility': 'Решение проблем с интеграцией платежных систем, финансовым учетом и процессом оплаты. Работа над образовательными механиками, такими как интерактивные уроки и...'};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
49955680;False;Программист Python;;False;False;{'id': '112', 'name': 'Ярославль', 'url': 'https://api.hh.ru/areas/112'};{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-13T15:03:29+0300;2023-01-13T15:03:29+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=49955680;;https://api.hh.ru/vacancies/49955680?host=hh.ru;https://api.hh.ru/vacancies/49955680/adv_response?host=hh.ru;https://hh.ru/vacancy/49955680;[];{'id': '1545348', 'name': 'it-aces.com', 'url': 'https://api.hh.ru/employers/1545348', 'alternate_url': 'https://hh.ru/employer/1545348', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/911844.jpeg', '240': 'https://hhcdn.ru/employer-logo/4088064.jpeg', '90': 'https://hhcdn.ru/employer-logo/4088063.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1545348', 'trusted': True};{'requirement': 'Экспертное владение <highlighttext>Python</highlighttext>, PostgreSql и MySQL. Навыки создания Rest API. Ответственность за качество своего кода. Внимание к деталям. ', 'responsibility': 'Поддерживать и оптимизировать текущие проекты, создавать новые. Учавствовать в проработке и улучшении архитектуры системы и API. Использовать современные подходы, инструменты...'};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
75536990;False;Fullstack Python техлид (Облачные квантовые вычисления);;False;False;{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'};{'from': 250000, 'to': 450000, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};{'city': 'Москва', 'street': 'Западный административный округ, Можайский район, Инновационный центр Сколково, Большой бульвар', 'building': '30с1', 'description': None, 'lat': 55.699345, 'lng': 37.359406, 'raw': 'Москва, Западный административный округ, Можайский район, Инновационный центр Сколково, Большой бульвар, 30с1', 'metro': None, 'metro_stations': [], 'id': '2646621'};;;2023-01-15T11:39:03+0300;2023-01-15T11:39:03+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75536990;;https://api.hh.ru/vacancies/75536990?host=hh.ru;https://api.hh.ru/vacancies/75536990/adv_response?host=hh.ru;https://hh.ru/vacancy/75536990;[];{'id': '1248425', 'name': 'Russian Quantum Center', 'url': 'https://api.hh.ru/employers/1248425', 'alternate_url': 'https://hh.ru/employer/1248425', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/617053.png', '240': 'https://hhcdn.ru/employer-logo/2909365.png', '90': 'https://hhcdn.ru/employer-logo/2909364.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1248425', 'trusted': True};{'requirement': 'Опыт fullstack-разработки от 5 лет, тимлидом не менее 3х лет. Уверенное знание <highlighttext>Python</highlighttext>, желательно знание других языков. ', 'responsibility': 'Разработка веб-платформы и инфраструктуры - фронт, бэк, база данных, очереди задач, вычислительные модули. Планирование архитектуры на несколько шагов вперед, формирование...'};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];False;[{'id': '104', 'name': 'Руководитель группы разработки'}];False
75766365;False;Программист Python / ML engineer;;False;False;{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'};{'from': 120000, 'to': 250000, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-13T10:40:59+0300;2023-01-13T10:40:59+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75766365;;https://api.hh.ru/vacancies/75766365?host=hh.ru;https://api.hh.ru/vacancies/75766365/adv_response?host=hh.ru;https://hh.ru/vacancy/75766365;[];{'id': '2000762', 'name': 'АЙТИ.СПЕЙС', 'url': 'https://api.hh.ru/employers/2000762', 'alternate_url': 'https://hh.ru/employer/2000762', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/915446.jpg', '240': 'https://hhcdn.ru/employer-logo/4102464.jpeg', '90': 'https://hhcdn.ru/employer-logo/4102463.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2000762', 'trusted': True};{'requirement': 'Опыт в разработке MLOps инструментов/платформ. Опыт разработки ML-моделей с помощью Pytorch/tensorflow. Опыт продуктивизации ML-моделей. ', 'responsibility': 'Разработка рабочего места исследователя данных в составе MLOps платформы. Разработка системы для автоматического разворачивания jupyter notebooks в Kubernetes. '};;{'id': 'remote', 'name': 'Удаленная работа'};[];[];[];True;[{'id': '96', 'name': 'Программист, разработчик'}];False
75797869;False;Fullstack разработчика Python;;False;False;{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'};{'from': 600000, 'to': 1000000, 'currency': 'KZT', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;2023-01-14T09:56:05+0300;2023-01-14T09:56:05+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=75797869;;https://api.hh.ru/vacancies/75797869?host=hh.ru;https://api.hh.ru/vacancies/75797869/adv_response?host=hh.ru;https://hh.ru/vacancy/75797869;[];{'id': '3842330', 'name': 'IT Analytics', 'url': 'https://api.hh.ru/employers/3842330', 'alternate_url': 'https://hh.ru/employer/3842330', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/942360.jpg', '240': 'https://hhcdn.ru/employer-logo/4209977.jpeg', '90': 'https://hhcdn.ru/employer-logo/4209976.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3842330', 'trusted': True};{'requirement': 'Желательно опыт создания и поддержки проектов на <highlighttext>Python</highlighttext>. Уверенное владение нативным JavaScript (ES5/ES6/ES7). ', 'responsibility': 'Разработка frontend/backend частей систем для конфигурации и управления высоконагруженных телеком-приложений. Проектирование и разработка веб-интерфейсов. Участие в разработке...'};;{'id': 'fullDay', 'name': 'Полный день'};[];[];[];False;[{'id': '96', 'name': 'Программист, разработчик'}];False
